longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,total_rooms_per_person,bedrooms_per_room,income_per_person,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,total_bedrooms_na,bedrooms_per_room_na
0.6294820717131469,0.12327311370882077,0.27450980392156865,0.6059670622216494,0.06517690875232775,0.40260163748549654,0.444842531662324,0.5024413456366119,0.04651155600671559,0.03308672420879573,0.005297093955627887,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1942231075697194,0.5589798087141338,0.9999999999999999,0.4940959522291304,0.0882991930477964,0.4193990504919884,0.47757231558892826,0.09699176563081889,0.020612160224085633,0.2745973744755718,0.0010912884614372067,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.20717131474103567,0.5653560042507966,0.9411764705882353,0.5287354931095325,0.06734947237740534,0.36429447069199494,0.4451982616922585,0.1408118508710225,0.04006624884327679,0.12443144899285251,0.0023216273054564155,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.19123505976095423,0.5547290116896919,0.9999999999999999,0.6301492490013231,0.13159528243327123,0.4283262492623003,0.5548947009530645,0.19700417925269997,0.04370968178861812,0.1432937792161093,0.0018376539329193376,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7250996015936266,0.0031880977683318434,0.3137254901960784,0.5898933253755139,0.09823091247672253,0.4589751141060023,0.5062847458778825,0.1438600846884871,0.027907503472701774,0.1267965026830275,0.0011103135484027966,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4571713147410339,0.43995749202975576,0.5490196078431372,0.4533456593986556,0.048261949099937924,0.35249622110112416,0.3888395448400147,0.09210907435759506,0.026773572861015355,0.16778403504067224,0.0018404414850004777,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.2549800796812729,0.5090329436769392,0.3333333333333333,0.6252927432803842,0.09512725015518311,0.4910197716206698,0.5132724180462876,0.3541054606143364,0.027312344789985777,0.0778177790085849,0.001988535793115686,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26195219123505886,0.49096705632306037,0.39215686274509803,0.4314811855284868,0.027622594661700806,0.3208077383858327,0.3374680463598907,0.2923201059295734,0.030327054575247075,0.07616656204226828,0.006446245901102687,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6334661354581677,0.14027630180658868,0.37254901960784315,0.547406510650536,0.09481688392302917,0.4348858326620599,0.49242268856769195,0.16552185487096732,0.025800318175597033,0.18415593187629664,0.0015015825002910347,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.614541832669321,0.16790648246546214,0.5490196078431372,0.5701776722374946,0.11421477343265053,0.45015308529323833,0.5165573996906394,0.12890167032178868,0.026482159105804506,0.19907407407407413,0.001081375039660578,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5986055776892414,0.145589798087141,0.3137254901960784,0.6309410020141692,0.15859714463066416,0.5005252772316333,0.5843711885880447,0.19068702500655166,0.026440542031071563,0.19411624298842345,0.001053331587409249,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5029880478087652,0.1859723698193414,0.7843137254901961,0.4750508505077494,0.06346989447548107,0.3800149312888138,0.4357288597079052,0.1471290051171708,0.024722124215153667,0.20415224913494812,0.0021070107232268077,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3027888446215137,0.5759829968119021,0.9999999999999999,0.5106267155376161,0.04655493482309125,0.33128923775165275,0.4080207376037876,0.19632143004924074,0.04757648389942436,0.0717453374643096,0.004116969140546511,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4063745019920315,0.48671625929861806,0.6862745098039215,0.45059201964204026,0.0398820608317815,0.32218164595069404,0.37268301462600495,0.09975724472765894,0.034395350291484494,0.12405432503873849,0.0025775264965570872,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5886454183266938,0.15727948990435747,0.7450980392156862,0.6078254498966215,0.09792054624456858,0.40881266580257414,0.5068102640389045,0.39942897339347044,0.04478744077884863,0.10311165344722391,0.004065521790333296,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.632470119521912,0.1519659936238047,0.5686274509803921,0.741830824818678,0.1536312849162011,0.5329930026718567,0.5810013986317921,0.3838843602157212,0.03776049079261945,0.05725450220863064,0.0016205240032366132,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5886454183266938,0.15621679064824656,0.8235294117647058,0.47125601516462723,0.038019863438857854,0.3242181891065198,0.37001594589454956,0.28134784347802105,0.03901663876784392,0.08301767676767675,0.006034465261341513,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7191235059760963,0.06376195536663154,0.21568627450980393,0.5441771616933438,0.07060831781502172,0.39076527256668414,0.45183627863262266,0.24479662349484838,0.035499163335631335,0.11327625233736839,0.002997454268839611,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5079681274900398,0.44314558979808716,0.23529411764705882,0.5810165493828763,0.08969584109248914,0.4149955637736019,0.47727012161605936,0.11863974290009795,0.03662991922774602,0.1175889718371055,0.0013268766994952198,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.20816733067728954,0.5632306057385765,0.9607843137254901,0.5427989372221822,0.07045313469894475,0.37259373875015206,0.4469671841448548,0.10283996082812653,0.04080586564582879,0.11468413478239294,0.001680652128736174,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.239043824701195,0.6163655685441025,0.1568627450980392,0.6870602770614826,0.1354748603351955,0.5093692168503104,0.5538372612405067,0.25741024261734324,0.03353996248509938,0.08314996332599854,0.0013027014771245073,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7211155378486058,0.13708820403825728,0.25490196078431376,0.5749410652977488,0.07743637492240844,0.4291158043888442,0.46220649227634997,0.22783823671397635,0.03177496154258333,0.0935134029056681,0.0020781779283294047,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6175298804780862,0.16790648246546214,0.6862745098039215,0.7279390489457189,0.23463687150837986,0.5111946076782912,0.6536715540328581,0.23053475124481043,0.040603806292031246,0.16362513845762744,0.0011624127074050692,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11055776892430202,0.6546227417640811,0.7254901960784313,0.47656824726849745,0.048106765983860954,0.3096844169586135,0.3314626069131618,0.15290823574847245,0.046316983877929374,0.12557077625570778,0.004076259085555566,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6085657370517925,0.15302869287991472,0.8627450980392156,0.23089731361961016,0.006362507759155804,0.22322044635068095,0.21354590844618063,0.17741134605039932,0.013467656009020114,0.1586384071933205,0.011515310068996405,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42729083665338585,0.47608926673751384,0.23529411764705882,0.7340310968895408,0.1674425822470515,0.5667541871158911,0.5956262145235665,0.20867988027751344,0.029563522820531502,0.0793348498474669,0.0007333022095937663,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.45816733067728954,0.44952178533475085,0.6078431372549019,0.5216165346901211,0.061762880198634386,0.3744209258115656,0.4372164594243217,0.14983931256120608,0.03520258866485794,0.11484879374787631,0.002242362666384586,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.22410358565737099,0.5164718384697129,0.35294117647058826,0.434409811773341,0.04453755431409063,0.3749046690097123,0.40185210456362364,0.23511399842760788,0.01932034293157675,0.18381976446492582,0.0032953594233278895,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6464143426294822,0.1285866099893731,0.7450980392156862,0.2741208878309182,0.01334574798261949,0.3068557080688068,0.2713467578956192,0.21360395029034085,0.008835032797409999,0.2404040404040404,0.005565207169368397,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7998007968127485,0.1700318809776835,0.3333333333333333,0.5149105863135994,0.07541899441340782,0.3730830367495729,0.4490688466453622,0.08207473000372409,0.03409976860012469,0.1767139479905438,0.0014110942884199055,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.26892430278884305,0.4388947927736453,0.5294117647058824,0.5186992505627509,0.08612662942271881,0.44397391019567173,0.48411003000940506,0.09921242465621165,0.020160748135258727,0.20964578285450564,0.0009160291381608881,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05577689243027706,0.7332624867162592,0.29411764705882354,0.5259958012774077,0.06548727498448169,0.394019036962032,0.4451982616922585,0.1873905187514655,0.03088191840189089,0.12190822453588938,0.0023065009064055907,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6264940239043817,0.1519659936238047,0.7058823529411764,0.49437219704066493,0.04764121663563004,0.38291334461240195,0.40845343191794325,0.2634722279692694,0.02750797092748825,0.09692671394799053,0.003414262934537749,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25398406374501903,0.5472901168969182,0.3137254901960784,0.6421403488972196,0.09900682805710738,0.48076618534099425,0.5183057456841506,0.3401677218245266,0.0320899384704448,0.0683631052690709,0.002056470488734387,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.599601593625497,0.14133900106269914,0.6666666666666666,0.3848036659381111,0.019708255741775295,0.27007610783277575,0.302374704016233,0.4130425787230521,0.03479745918269428,0.08030506953790938,0.014545817663905976,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4551792828685244,0.4527098831030818,0.6470588235294117,0.6157479776612015,0.09652389819987585,0.46096977502987296,0.5145418062375843,0.16548047613136374,0.0318621654293943,0.09093857430109621,0.0012341780062193742,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3625498007968133,0.31455897980871406,0.21568627450980393,0.59781415924751,0.07014276846679081,0.41949153901013847,0.4521794693696385,0.3276437566378395,0.03899982580392364,0.05135929990674985,0.003113322449978429,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16832669322709037,0.8480340063761957,0.23529411764705882,0.5929319875819894,0.07526381129733085,0.4127029705015224,0.47817536288209955,0.27832719548695883,0.03994008713011205,0.06811225430541727,0.0028259388883643786,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6055776892430274,0.16153028692879978,0.49019607843137253,0.34043845928892447,0.05229671011793917,0.39689390499711,0.40888510093255787,0.06830940262892926,0.00756161287920246,0.6209659952350011,0.001010388126106287,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29083665338645304,0.630180658873539,0.39215686274509803,0.5070300161913148,0.04500310366232154,0.3723485255501177,0.40005022518110456,0.2655204755796472,0.032602971340493336,0.0698252813529814,0.003753506815587498,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6623505976095618,0.1253985122210417,0.09803921568627451,0.24882357468383895,0.007759155803848542,0.1748039945807799,0.19082873969196346,0.10110205376477567,0.03041683692203854,0.15745129015271198,0.013568505269422862,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16135458167330619,0.6259298618490963,0.27450980392156865,0.6071166304447377,0.1069211669770329,0.43674051101529776,0.5099364630982339,0.22160383994703525,0.03614544087488422,0.12370256933809766,0.0019131251397778788,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6354581673306772,0.13921360255047865,0.5686274509803921,0.561871306624996,0.07371198013656115,0.4352244781016845,0.46479686634810385,0.24180356133018854,0.028096770691547774,0.09935004642525534,0.002092778779437557,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3874501992031867,0.23379383634431505,0.27450980392156865,0.5388326586580395,0.05974549968963377,0.3512371067455554,0.41524079930513175,0.33631260258479195,0.04769661942833613,0.08517670989066871,0.005572200169292793,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7001992031872515,0.13390010626992543,0.19607843137254904,0.6033180456963447,0.08923029174425823,0.44716880710522394,0.48902331115662295,0.24815519785933993,0.03278961400505411,0.08913920178000277,0.001959115935913524,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1723107569721094,0.606801275239107,0.37254901960784315,0.5155745150519143,0.06362507759155804,0.35109656277553275,0.43869257309561055,0.16379774072081765,0.04124231796394252,0.1307674199623352,0.0029542183224885448,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7231075697211153,0.022316684378321128,0.35294117647058826,0.5764441829957856,0.1095592799503414,0.4657580558333311,0.5081184161924636,0.0780609922621757,0.024598827207503175,0.17569266966857333,0.0006432456393899016,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.595617529880478,0.15727948990435747,0.6274509803921569,0.5445383844920737,0.06657355679702048,0.36116464155887096,0.4334754652436437,0.26916180466476325,0.045384956104314214,0.10001472970982474,0.004177474343449816,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3047808764940232,0.5727948990435703,0.45098039215686275,0.47433862687487105,0.05431409062693979,0.4061357367073505,0.41772282212347345,0.15744610419166633,0.019971644646776636,0.16009890279709477,0.0018014775084456386,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7211155378486058,0.015940488841657885,0.6862745098039215,0.47259789080238557,0.056797020484171325,0.41809902135007454,0.4229891715941586,0.09948828292023558,0.017994467000554116,0.17585424974587538,0.00112480613630524,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.30776892430278835,0.5781083953241231,0.6078431372549019,0.6076075798897851,0.1270949720670391,0.46902481990411904,0.5364376240281906,0.11217776306533704,0.028770018885444275,0.16717572795764607,0.0008365626320209594,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6344621513944215,0.12327311370882077,0.29411764705882354,0.6920654608991674,0.09776536312849161,0.475394484573747,0.5012263636310811,0.5047930373374161,0.04319551511140111,0.025637691524174847,0.003101499804142072,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6494023904382473,0.16684378320935167,0.5490196078431372,0.5721588744475503,0.06765983860955928,0.4241446434169687,0.45591547447886643,0.3092715962538448,0.032442880043187836,0.07067681683930278,0.002848592251339949,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.695219123505975,0.1551540913921361,0.6862745098039215,0.3825989929739629,0.023898199875853506,0.2911279397898191,0.3064290987214881,0.13314988758775742,0.02762067032517289,0.12480974124809739,0.004363213563981408,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6593625498007967,0.10095642933050009,0.3137254901960784,0.5375685807661402,0.04484792054624457,0.32472285986343236,0.389801322368301,0.6435911228810638,0.05988391266190781,0.037515375153751515,0.012967518161402972,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6713147410358555,0.15727948990435747,0.27450980392156865,0.5073753140689756,0.053538175046554934,0.3984699128407204,0.41187854028986304,0.22845202135142967,0.026454720063949062,0.10354240337489919,0.002648210737969275,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.614541832669321,0.144527098831031,0.47058823529411764,0.5001760783260795,0.06843575418994413,0.394019036962032,0.4437714006620812,0.13333609191597356,0.0261424697586099,0.17625642025876082,0.0017293290649758337,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46414342629481986,0.41339001062699277,0.5490196078431372,0.5080641527527912,0.05509000620732464,0.4045292916784399,0.4353551407370114,0.08837119488007064,0.025339618062358318,0.10876412821938113,0.0011455477553720303,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.467131474103585,0.20085015940488837,0.5098039215686274,0.7064579164470318,0.16418373680943513,0.5037918672653255,0.5858536338035775,0.23073474848622783,0.03835339109192818,0.10247877211028418,0.0012238954354333894,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29482071713147384,0.6992561105207225,0.5294117647058824,0.8366909405461426,0.28786468032278084,0.6725530798429811,0.7064997424380862,0.10995710403994428,0.026139324071393168,0.09439185074461605,0.00020011445799226053,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1982071713147402,0.5366631243358135,0.37254901960784315,0.5700492457984536,0.1323711980136561,0.4118353144009219,0.5318091428730086,0.20776265154963386,0.035183474295850066,0.24858899839946091,0.002189232579562948,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7191235059760963,0.02125398512221066,0.9607843137254901,0.48320459169983265,0.05229671011793917,0.33664801166850833,0.4093157502500248,0.14655659921932113,0.03783397918539778,0.13483227825074584,0.0030626787760598055,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6314741035856564,0.145589798087141,0.6078431372549019,0.5753805160136904,0.08845437616387337,0.5008244560256199,0.4615536012316022,0.2572792099419319,0.019246261561673028,0.12196914033798677,0.001380494482862008,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3107569721115535,0.5611052072263547,0.25490196078431376,0.5121489334817303,0.05027932960893855,0.3774206536469836,0.40363613510071855,0.3053199266217018,0.03232223331883099,0.08440113096312336,0.0040835157001002246,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.18924302788844471,0.5494155154091391,0.8823529411764706,0.5649160603281473,0.07836747361887027,0.43103114949325133,0.4729915533177655,0.2679066495634543,0.02951641190029075,0.10859276627154703,0.0023704100828427057,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.44023904382470036,0.6801275239107332,0.5098039215686274,0.5001760783260795,0.06315952824332713,0.1566936570009239,0.19082873969196346,0.13736362257072315,0.3189425484129342,0.15415122553800142,0.02220135888692572,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3984063745019917,0.5069075451647187,0.3137254901960784,0.35970916514367396,0.02451893234016139,0.27763577731784334,0.24926754028391135,0.1034537454655798,0.026184675294495762,0.18089990817263546,0.004104403597569818,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.323705179282868,0.3251859723698196,0.37254901960784315,0.613792153532247,0.10909373060211049,0.40762810929215887,0.47967523143342367,0.1869836278120302,0.04673525256281661,0.11970099341005212,0.0020637039856054094,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6264940239043817,0.13390010626992543,0.39215686274509803,0.5396466075725983,0.07805710738671633,0.39805109340312206,0.46639895271044135,0.29655453028234097,0.03257947993734986,0.14389799635701278,0.0033615637742313203,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6364541832669328,0.13496280552603634,0.6470588235294117,0.5199197874145053,0.05509000620732464,0.3763471983454256,0.41648598020447775,0.2735410546061434,0.034275980228426116,0.0926784589844868,0.003728894550998976,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24003984063744888,0.6206163655685444,0.47058823529411764,0.2353940361202934,0.007293606455617629,0.13590918040378464,0.20531813809762905,0.035923642432518166,0.04627125578132447,0.18192918192918195,0.012398669446282647,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6334661354581677,0.16153028692879978,0.6078431372549019,0.5604001015887232,0.09543761638733705,0.5078161264626956,0.5009567555991425,0.14234976069295596,0.016805458587751648,0.16365582764619296,0.0007729394213179581,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4462151394422307,0.45164718384697133,0.11764705882352942,0.5191883305549088,0.0648665425201738,0.37550730062087856,0.43610184777560224,0.17888718776292745,0.034352918973060385,0.12985967333793424,0.00258192544202222,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6025896414342622,0.1519659936238047,0.8823529411764706,0.47300889568158166,0.04903786468032278,0.3899967601385462,0.4014033241384775,0.1982800237238107,0.022484015489324004,0.13606237816764133,0.0025034370297754823,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6414342629482075,0.145589798087141,0.6470588235294117,0.5049457827902618,0.04686530105524519,0.36037227935781874,0.398230078379948,0.3110095033171956,0.035561141113263486,0.07985126362891536,0.004794210935664015,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22808764940239,0.6089266737513288,0.25490196078431376,0.7537965993424564,0.15440720049658596,0.5366397198453772,0.5856688332942724,0.31498186231914044,0.039059745633375366,0.04881181759794477,0.0013116652968058005,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4282868525896415,0.4718384697130711,0.29411764705882354,0.6300005058660153,0.11452513966480447,0.49610527187575737,0.52684248235229,0.13992220796954524,0.027089092475511802,0.11051132103763685,0.000827373991685641,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.650398406374503,0.13177470775770495,0.5294117647058824,0.6659204450950876,0.10335195530726257,0.46888395299269403,0.5239530951499975,0.34180907849546904,0.03950773086146062,0.05413105413105414,0.0022465720185484575,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025896414342629015,0.8841657810839534,0.47058823529411764,0.462133087211233,0.05990068280571074,0.3465292453016987,0.43233867282261507,0.04650280685783645,0.030000045135412358,0.21415363926710368,0.0012192383335284957,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.24999999999999822,0.5781083953241231,0.13725490196078433,0.7712748861340929,0.16883923029174425,0.543019904543572,0.5925924599291937,0.3289609798485538,0.0407248475508496,0.05011473832259976,0.0013111890182607474,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.42529880478087634,0.2231668437832095,0.3333333333333333,0.5524749604816932,0.06641837368094351,0.379546334864562,0.42849930954846577,0.25670680404408214,0.04088927278707092,0.08959064327485379,0.003429340466518132,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.610557768924302,0.16790648246546214,0.7058823529411764,0.45950674833872157,0.03739913097454997,0.3400148192590573,0.37789567577114525,0.3244782830581648,0.031189592738923973,0.09604519774011301,0.005952391206907437,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3944223107569709,0.5834218916046758,0.37254901960784315,0.4855278828600049,0.04779639975170701,0.3235425366523116,0.36343861303853536,0.14548075198962773,0.04326181223451383,0.1102514506769826,0.0034330317541488168,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.23107569721115517,0.5653560042507966,0.5490196078431372,0.5936275406012541,0.07386716325263812,0.3780139374295078,0.4582565446150611,0.3870360408821948,0.05277915833313985,0.06409550045913683,0.005055728847515828,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7300796812749013,0.02869287991498437,0.25490196078431376,0.6020379793300411,0.09279950341402855,0.42114799359240485,0.4982415461895528,0.22270727300313103,0.03945025123355524,0.0986448156318941,0.0021650396458096533,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2699203187250987,0.48884165781083944,0.25490196078431376,0.7056500076405795,0.15875232774674114,0.5170163864036865,0.5858536338035775,0.2534516765285996,0.035047520723249855,0.09624769657574471,0.001219309249537977,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5856573705179287,0.15727948990435747,0.6666666666666666,0.5954721342985856,0.11995654872749845,0.4808323932091947,0.5350592010120188,0.10859160563302576,0.024751003786898776,0.1702104459709955,0.0007463213939990135,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6623505976095618,0.10201912858661011,0.058823529411764705,0.5507986340432364,0.06890130353817504,0.35221731216847646,0.43905983074212745,0.34949862760513656,0.0508999042706468,0.09920128550498604,0.005723606700278113,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22011952191235018,0.5972369819341123,0.058823529411764705,0.6075530807271742,0.07666045934202359,0.42531122515684516,0.4589203586856193,0.33341609081254053,0.03944309718896011,0.05693044098177004,0.00302600894894271,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6225099601593627,0.13921360255047865,0.35294117647058826,0.4223955747008571,0.026846679081315952,0.3102433398165003,0.3307810812470659,0.3588916014951518,0.031286440523229875,0.08358509566968782,0.008580259525218441,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6972111553784863,0.07332624867162574,0.058823529411764705,0.5113046580840056,0.04438237119801366,0.36558033128368106,0.3888395448400147,0.2341967696997283,0.035466483856347514,0.06248109840924211,0.003552652595918851,0.0,0.0,0.0,0.0,1.0,0.0,0.0
